web_browser,operating_sys,from_url,to_url,city,longitude,latitude,time_zone,time_in,time_out
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Laurel,39.096699,-76.877899,America/New_York,1331923358,1319563556
Mozilla/4.0,Windows NT 6.1,direct,www.fbi.gov,Annandale,38.8381,-77.212097,America/New_York,1331923358,1331910606
Mozilla/4.0,Windows NT 6.1,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Shrewsbury,42.286499,-71.714699,America/New_York,1331923359,1273672411
Mozilla/4.0,Windows NT 6.1,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Shrewsbury,42.286499,-71.714699,America/New_York,1331923359,1273672506
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Sorrento,40.616699,14.3667,Europe/Rome,1331923360,1331922854
Mozilla/5.0,Windows NT 6.1,www.facebook.com,nationalmap.gov,Austin,30.4,-97.7528,America/Chicago,1331923359,1314214424
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Cracow,50.083302,19.9167,Europe/Warsaw,1331923361,1331922854
Mozilla/5.0,iPhone,direct,www.healthcare.gov,Colorado Springs,38.8326,-104.740501,America/Denver,1331923362,1331918691
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Zdunska Wola,51.599998,18.9333,Europe/Warsaw,1331923363,1331922854
Mozilla/5.0,Windows,direct,www.nasa.gov,Catania,37.5,15.1,Europe/Rome,1331923365,1331922854
Mozilla/5.0,Macintosh,direct,www.nysdot.gov,White Plains,41.029099,-73.758003,America/New_York,1331923369,1319563556
Mozilla/5.0,Windows NT 5.1,t.co,www.cdc.gov,Torrance,33.835201,-118.328903,America/Los_Angeles,1331923368,1331254100
Mozilla/5.0,Macintosh,plus.url.google.com,www.nasa.gov,Seattle,47.5951,-122.332603,America/Los_Angeles,1331923371,1331922854
Mozilla/4.0,Windows NT 6.1,direct,www.navy.mil,Mililani,21.4701,-157.963699,Pacific/Honolulu,1331923371,1331921801
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Alexandria,38.790901,-77.094704,America/New_York,1331923371,1319563556
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Vordorf,52.366699,10.5333,Europe/Berlin,1331923373,1331922854
Mozilla/5.0,iPad,twitter.com,www.whitehouse.gov,Milan,35.925098,-88.785797,America/Chicago,1331923377,1331840856
Mozilla/5.0,Windows,direct,earthobservatory.nasa.gov,Dallas,32.782501,-96.820702,America/Chicago,1331923378,1327355742
Mozilla/5.0,Windows,direct,www.nysdot.gov,Philadelphia,39.996799,-75.148499,America/New_York,1331923379,1319563556
Mozilla/5.0,Windows NT 5.1,www.facebook.com,www.nasa.gov,Prague,50.083302,14.4667,Europe/Prague,1331923380,1331922854
Mozilla/5.0,Windows,direct,www.nasa.gov,Dallas,32.782501,-96.820702,America/Chicago,1331923382,1327085692
Mozilla/5.0,Windows NT 6.1,t.co,www.nlm.nih.gov,Barcelona,41.383301,2.1833,Europe/Madrid,1331923383,1331918641
Mozilla/5.0,Windows NT 6.1,t.co,www.nasa.gov,Rio De Janeiro,-22.9,-43.233299,America/Sao_Paulo,1331923383,1331918414
Mozilla/5.0,Windows NT 6.1,t.co,www.fairfaxcounty.gov,Morrisville,40.195702,-74.812698,America/New_York,1331923385,1331916658
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Kiskunhalas,46.4314,19.487499,Europe/Budapest,1331923387,1331908247
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Bangkok,13.75,100.516701,Asia/Bangkok,1331923387,1331922854
Mozilla/5.0,Macintosh,direct,www.nysdot.gov,Danville,37.812901,-121.974297,America/Los_Angeles,1331923390,1319563556
Mozilla/5.0,iPhone,direct,www.nasa.gov,Fairbanks,64.818497,-147.721603,America/Anchorage,1331923390,1331922854
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Allentown,40.567799,-75.482803,America/New_York,1331923391,1319563556
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Gliwice,50.283298,18.6667,Europe/Warsaw,1331923396,1331922854
Mozilla/5.0,Windows NT 6.0,t.co,www.cdc.gov,New Iberia,29.957899,-91.872101,America/Chicago,1331923396,1331921618
Mozilla/5.0,Windows NT 5.1,t.co,www.cbo.gov,Cumming,34.188202,-84.159203,America/New_York,1331923397,1331908890
Mozilla/4.0,Windows NT 6.1,t.co,earthobservatory.nasa.gov,Torrevieja,37.983299,-0.6833,Europe/Madrid,1331923399,1321047593
Mozilla/5.0,iPhone,t.co,www.ncbi.nlm.nih.gov,Tokyo,35.685001,139.751404,Asia/Tokyo,1331923397,1331908395
Mozilla/5.0,Macintosh,www.facebook.com,www.nasa.gov,American Fork,40.393002,-111.783798,America/Denver,1331923400,1331922854
Mozilla/5.0,PLAYSTATION 3 4.11,m.facebook.com,www.nasa.gov,Stockport,53.400002,-2.15,Europe/London,1331923405,1331922854
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Raleigh,35.8713,-78.539398,America/New_York,1331923406,1319563556
Mozilla/4.0,Windows NT 6.1,direct,www.cnic.navy.mil,Mililani,21.4701,-157.963699,Pacific/Honolulu,1331923407,1331922709
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.whitehouse.gov,Grinnell,41.721699,-92.717598,America/Chicago,1331923408,1331877976
Mozilla/4.0,Windows NT 6.1,nationalmap.gov,nationalmap.gov,Ashburn,39.016499,-77.506203,America/New_York,1331923409,1307117230
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Jochberg,47.383301,12.4,Europe/Vienna,1331923411,1331921291
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Stuart,27.077499,-80.258698,America/New_York,1331923411,1319563556
Mozilla/5.0,Macintosh,direct,www.nysdot.gov,White Plains,41.029099,-73.758003,America/New_York,1331923412,1319563556
Mozilla/5.0,Windows NT 6.1,plus.url.google.com,www.nasa.gov,Denver,39.743698,-104.979301,America/Denver,1331923412,1331922854
Mozilla/5.0,Windows,direct,www.whitehouse.gov,Dallas,32.782501,-96.820702,America/Chicago,1331923413,1326918781
Mozilla/4.0,Windows NT 6.1,direct,www.cnic.navy.mil,Mililani,21.4701,-157.963699,Pacific/Honolulu,1331923415,1331922709
Mozilla/5.0,Linux,t.co,www.fbi.gov,Grand Rapids,42.9384,-85.6436,America/New_York,1331923415,1331921421
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Tucson,32.2132,-110.887299,America/Phoenix,1331923415,1331922854
Mozilla/4.0,Windows NT 6.1,direct,toxtown.nlm.nih.gov,Marietta,33.953201,-84.5177,America/New_York,1331923417,1255769846
Mozilla/5.0,Macintosh,direct,www.federalreserve.gov,Bellevue,47.615398,-122.210297,America/Los_Angeles,1331923422,1331586192
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Lisbon,38.716702,-9.1333,Europe/Lisbon,1331923422,1331922854
Mozilla/5.0,Macintosh,direct,www.nysdot.gov,San Francisco,37.7645,-122.429398,America/Los_Angeles,1331923421,1319563556
Mozilla/5.0,Windows,direct,toxtown.nlm.nih.gov,Marietta,33.953201,-84.5177,America/New_York,1331923424,1255769846
Mozilla/5.0,Linux,t.co,www.nasa.gov,Abanilla,38.200001,-1.05,Europe/Madrid,1331923424,1331670810
Mozilla/4.0,Windows NT 6.1,direct,www.navy.mil,Mililani,21.4701,-157.963699,Pacific/Honolulu,1331923426,1331922453
Mozilla/4.0,Windows NT 6.1,direct,www.navy.mil,Mililani,21.4701,-157.963699,Pacific/Honolulu,1331923427,1331922453
Mozilla/5.0,Windows NT 6.1,t.co,www.nasa.gov,Saint Paul,44.9487,-93.100197,America/Chicago,1331923426,1331922665
Mozilla/5.0,Windows,direct,www.nysdot.gov,San Jose,37.387402,-121.902397,America/Los_Angeles,1331923426,1319563556
Mozilla/5.0,Macintosh,www.facebook.com,homeland.house.gov,Ottawa,45.416698,-75.699997,America/Rainy_River,1331923427,1331921096
Mozilla/4.0,Windows NT 6.1,direct,www.srh.noaa.gov,El Paso,31.815201,-106.424004,America/Chicago,1331923431,1331007307
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Nazareth,32.703602,35.295601,Asia/Jerusalem,1331923433,1331922854
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Dublin,53.333099,-6.2489,Europe/Dublin,1331923434,1331922854
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,North Haven,41.3834,-72.862602,America/New_York,1331923435,1331922854
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Karachi,24.866699,67.050003,Asia/Karachi,1331923434,1331922854
Mozilla/5.0,Macintosh,direct,www.nysdot.gov,Danville,37.812901,-121.974297,America/Los_Angeles,1331923436,1319563556
Mozilla/4.0,Windows NT 6.1,direct,www.cnic.navy.mil,Mililani,21.4701,-157.963699,Pacific/Honolulu,1331923437,1331922709
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Jochberg,47.383301,12.4,Europe/Vienna,1331923436,1331921292
Mozilla/4.0,Windows NT 6.1,direct,www.cnic.navy.mil,Mililani,21.4701,-157.963699,Pacific/Honolulu,1331923438,1331922709
Mozilla/4.0,Windows NT 6.1,www.srh.noaa.gov,www.srh.noaa.gov,El Paso,31.815201,-106.424004,America/Chicago,1331923439,1331888652
Mozilla/5.0,iPhone,direct,www.nasa.gov,Atlanta,33.8274,-84.324402,America/New_York,1331923441,1331904266
Mozilla/5.0,Windows,direct,www.nmfs.noaa.gov,Dallas,32.782501,-96.820702,America/Chicago,1331923441,1326809608
Mozilla/5.0,Linux,t.co,www.nasa.gov,Abanilla,38.200001,-1.05,Europe/Madrid,1331923440,1331908247
Mozilla/4.0,Windows NT 6.1,t.co,www.nasa.gov,Bogot,4.6,-74.083298,America/Bogota,1331923442,1331908247
Mozilla/5.0,Windows NT 6.1,www.huffingtonpost.com,www.rules.house.gov,Fishers,39.960999,-85.983704,America/Indianapolis,1331923442,1323789620
Mozilla/5.0,Macintosh,www.facebook.com,homeland.house.gov,Ottawa,45.416698,-75.699997,America/Rainy_River,1331923446,1331919511
Mozilla/4.0,Windows NT 6.1,direct,www.fda.gov,Paramus,40.9445,-74.07,America/New_York,1331923447,1301298479
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.navy.com,Garland,32.875599,-96.648201,America/Chicago,1331923448,1331219215
Mozilla/5.0,Windows,t.co,www.whitehouse.gov,Gatineau,45.483299,-75.650002,America/Montreal,1331923449,1331921659
Mozilla/5.0,Windows NT 5.1,www.facebook.com,www.nasa.gov,Indore,22.7167,75.833298,Asia/Calcutta,1331923450,1331922854
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Atlanta,33.8004,-84.386497,America/New_York,1331923452,1319563556
Mozilla/5.0,Windows NT 6.1,t.co,voyager.jpl.nasa.gov,Nacka,59.299999,18.1667,Europe/Stockholm,1331923451,1331670549
Mozilla/5.0,Macintosh,t.co,www.house.mo.gov,Vienna,48.200001,16.366699,Europe/Vienna,1331923453,1331601774
Mozilla/5.0,Windows NT 6.1,plus.url.google.com,www.nasa.gov,Salem,40.026699,-111.645203,America/Denver,1331923453,1331922854
Mozilla/5.0,Macintosh,www.facebook.com,www.nasa.gov,Corroios,38.633301,-9.15,Europe/Lisbon,1331923454,1331922854
Mozilla/5.0,Windows NT 6.0,www.facebook.com,www.nasa.gov,Leicester,52.633301,-1.1333,Europe/London,1331923454,1331922854
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Jochberg,47.383301,12.4,Europe/Vienna,1331923454,1331921292
Mozilla/5.0,Windows NT 6.1,t.co,www.nasa.gov,Heerenveen,52.950001,5.9333,Europe/Amsterdam,1331923454,1331908247
Opera/9.80,Windows NT 6.1,direct,www.nasa.gov,Skopje,42,21.4333,Europe/Skopje,1331923455,1331908247
Mozilla/5.0,iPad,twitter.com,www.whitehouse.gov,Dallas,32.826599,-96.746696,America/Chicago,1331923457,1331911584
Mozilla/5.0,iPad,direct,www.whitehouse.gov,Dallas,32.826599,-96.746696,America/Chicago,1331923457,1331911584
Mozilla/5.0,iPhone,twitter.com,www.nasa.gov,Pickering,43.866699,-79.033302,America/Rainy_River,1331923460,1331908247
Mozilla/5.0,Windows,direct,www2.ed.gov,Columbus,40.0532,-83.022003,America/New_York,1331923463,1310487610
Mozilla/5.0,iPhone,twitter.com,www.nasa.gov,Manchester,53.5,-2.2167,Europe/London,1331923464,1331908247
Mozilla/5.0,Ubuntu 14.04.6,plus.url.google.com,www.nasa.gov,Prague,50.083302,14.4667,Europe/Prague,1331923466,1331922854
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Winter Park,28.605101,-81.332199,America/New_York,1331923468,1319563556
Mozilla/5.0,Windows NT 6.1,t.co,www.nasa.gov,Southampton,50.900002,-1.4,Europe/London,1331923467,1331908247
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Zeitz,51.049999,12.15,Europe/Berlin,1331923470,1331922854
Mozilla/5.0,Linux,m.facebook.com,www.nasa.gov,York,39.917099,-76.725601,America/New_York,1331923469,1331905829
Mozilla/5.0,Windows NT 5.1,direct,www.ok.gov,Cary,35.805901,-78.799698,America/New_York,1331923470,1331741615
Mozilla/5.0,Macintosh,direct,www.nysdot.gov,Chicago,41.8675,-87.6744,America/Chicago,1331923472,1319563556
Mozilla/5.0,Linux,t.co,www.nasa.gov,Abanilla,38.200001,-1.05,Europe/Madrid,1331923472,1331670810
Mozilla/5.0,iPhone,direct,www.nasa.gov,Vancouver,49.25,-123.133301,America/Vancouver,1331923472,1331922854
Mozilla/5.0,Linux,t.co,www.nasa.gov,Abanilla,38.200001,-1.05,Europe/Madrid,1331923473,1331908247
Mozilla/5.0,Windows NT 6.0,t.co,saturn.jpl.nasa.gov,Noblesville,40.069801,-85.981697,America/Indianapolis,1331923475,1331587865
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Cape Girardeau,37.337002,-89.591103,America/Chicago,1331923473,1331922854
Mozilla/5.0,Macintosh,direct,www.nysdot.gov,White Plains,41.029099,-73.758003,America/New_York,1331923476,1319563556
Mozilla/5.0,Windows NT 5.1,www.barackobama.com,www.whitehouse.gov,Toronto,43.666698,-79.416702,America/Rainy_River,1331923477,1331814239
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Madrid,40.400002,-3.6833,Europe/Madrid,1331923476,1331922854
Mozilla/5.0,Windows NT 6.1,www.facebook.com,lebanon.usembassy.gov,Beirut,33.871899,35.509701,Asia/Beirut,1331923478,1331905488
Mozilla/4.0,Windows NT 6.1,direct,toxtown.nlm.nih.gov,Kennesaw,34.010399,-84.623901,America/New_York,1331923477,1255769846
Mozilla/5.0,Linux,t.co,www.nasa.gov,Abanilla,38.200001,-1.05,Europe/Madrid,1331923478,1331908247
Mozilla/4.0,Windows NT 6.1,abclocal.go.com,www-odi.nhtsa.dot.gov,Hartford,41.745399,-72.670303,America/New_York,1331923480,1330186041
Mozilla/5.0,Windows,direct,www.nysdot.gov,Elkton,39.617199,-75.867798,America/New_York,1331923481,1319563556
Mozilla/4.0,Windows NT 6.1,direct,toxtown.nlm.nih.gov,Kennesaw,34.010399,-84.623901,America/New_York,1331923483,1255769846
Mozilla/5.0,Windows NT 6.0,www.facebook.com,www.nasa.gov,Cardiff,51.5,-3.2,Europe/London,1331923483,1331922854
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Freystadt,49.2006,11.3294,Europe/Berlin,1331923485,1331922854
Mozilla/5.0,Macintosh,t.co,majorityleader.gov,West New York,40.787899,-74.010201,America/New_York,1331923486,1310489462
Mozilla/5.0,iPhone,direct,www.nps.gov,Kellyville,-33.709999,150.960007,Australia/NSW,1331923485,1331502617
Mozilla/5.0,Windows,direct,www.nysdot.gov,Palo Alto,37.376202,-122.182602,America/Los_Angeles,1331923487,1319563556
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Palo Alto,37.376202,-122.182602,America/Los_Angeles,1331923487,1319563556
Mozilla/5.0,Macintosh,t.co,www.nasa.gov,New Smyrna Beach,28.9876,-80.960999,America/New_York,1331923489,1331908247
Mozilla/5.0,Windows NT 5.1,t.co,healthfinder.gov,Cuyahoga Falls,41.148201,-81.473602,America/New_York,1331923489,1331555522
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Cary,35.789501,-78.874298,America/New_York,1331923492,1319563556
Mozilla/5.0,Macintosh,direct,www.nysdot.gov,White Plains,41.029099,-73.758003,America/New_York,1331923491,1319563556
Mozilla/4.0,Windows NT 6.1,www.srh.noaa.gov,www.srh.noaa.gov,El Paso,31.815201,-106.424004,America/Chicago,1331923494,1331888652
Mozilla/4.0,Windows NT 6.1,www.facebook.com,www.uspto.gov,Arlington,38.878201,-77.1054,America/New_York,1331923495,1331663132
Mozilla/5.0,Macintosh,plus.url.google.com,www.nasa.gov,Winston Salem,36.0536,-80.315399,America/New_York,1331923497,1331922854
Mozilla/5.0,Windows NT 6.0,t.co,www.nasa.gov,Settimo Torinese,45.150002,7.7667,Europe/Rome,1331923498,1331922449
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Kiskunhalas,46.4314,19.487499,Europe/Budapest,1331923500,1331905829
Mozilla/4.0,Windows NT 6.1,direct,toxtown.nlm.nih.gov,Marietta,33.953201,-84.5177,America/New_York,1331923501,1255769846
Mozilla/4.0,Windows NT 6.1,direct,toxtown.nlm.nih.gov,Marietta,33.953201,-84.5177,America/New_York,1331923501,1255769846
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Mount Laurel,39.957199,-74.916199,America/New_York,1331923501,1319563556
Mozilla/5.0,Windows NT 5.1,t.co,www.nasa.gov,Saronno,45.633301,9.0333,Europe/Rome,1331923502,1331908247
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Louisville,38.2085,-85.691803,America/New_York,1331923502,1319563556
Mozilla/5.0,Windows NT 6.1,t.co,www.nasa.gov,Addlestone,51.366699,-0.4833,Europe/London,1331923504,1331816802
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Laurel,39.096699,-76.877899,America/New_York,1331923505,1319563556
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Palo Alto,37.376202,-122.182602,America/Los_Angeles,1331923506,1319563556
Mozilla/5.0,Macintosh,direct,www.nasa.gov,Oklahoma City,35.518398,-97.616699,America/Chicago,1331923507,1331922854
Mozilla/5.0,iPhone,direct,www.nasa.gov,Vancouver,49.25,-123.133301,America/Vancouver,1331923509,1331922854
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Markgrgen,48.900002,9.0667,Europe/Berlin,1331923509,1331922854
Mozilla/5.0,Windows NT 6.1,t.co,www.whitehouse.gov,Rockville,39.0807,-77.130203,America/New_York,1331923509,1331840856
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Plano,33.034698,-96.8134,America/Chicago,1331923510,1331922854
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Stamford,41.097801,-73.518799,America/New_York,1331923514,1319563556
Mozilla/5.0,iPad,direct,www.fda.gov,Torrance,33.8302,-118.314697,America/Los_Angeles,1331923514,1331818358
Mozilla/4.0,Windows NT 6.1,www.nationalreview.com,www.hhs.gov,Long Beach,33.7976,-118.161697,America/Los_Angeles,1331923516,1331915078
Mozilla/5.0,Macintosh,www.barackobama.com,www.whitehouse.gov,Los Angeles,33.786598,-118.298698,America/Los_Angeles,1331923516,1331814239
Mozilla/4.0,Windows NT 6.1,t.co,www.energystar.gov,Saint Paul,44.9487,-93.100197,America/Chicago,1331923519,1331913447
Mozilla/5.0,Macintosh,www.facebook.com,nccam.nih.gov,New Haven,41.3111,-72.924103,America/New_York,1331923519,1331913200
Mozilla/5.0,Macintosh,direct,www.nysdot.gov,White Plains,41.029099,-73.758003,America/New_York,1331923520,1319563556
Mozilla/4.0,Windows NT 6.1,direct,www.cnic.navy.mil,Honolulu,21.3139,-157.824493,Pacific/Honolulu,1331923522,1331922709
Mozilla/5.0,iPad,twitter.com,www.nasa.gov,East Sandwich,41.7285,-70.433403,America/New_York,1331923523,1331749429
Mozilla/4.0,Windows NT 6.1,www.usa.gov,answers.usa.gov,Saint Helens,45.8871,-122.928299,America/Los_Angeles,1331923525,1326477025
Mozilla/5.0,Macintosh,direct,www.nysdot.gov,Derwood,39.143501,-77.138802,America/New_York,1331923526,1319563556
Mozilla/4.0,Windows NT 6.1,direct,www.navy.mil,Mililani,21.4701,-157.963699,Pacific/Honolulu,1331923529,1331921801
Mozilla/5.0,Linux,t.co,www.nasa.gov,Abanilla,38.200001,-1.05,Europe/Madrid,1331923531,1331834915
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Illkirch-graffenstaden,48.533298,7.7167,Europe/Paris,1331923531,1331922854
Mozilla/5.0,Macintosh,www.facebook.com,www.nasa.gov,Athens,33.949902,-83.375,America/New_York,1331923534,1331922854
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Lahore,31.5497,74.343597,Asia/Karachi,1331923535,1331922854
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Allentown,40.567799,-75.482803,America/New_York,1331923535,1319563556
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Savannah,31.997101,-80.9645,America/New_York,1331923537,1319563556
Mozilla/5.0,iPad,direct,www.nysdot.gov,Forest Hill,39.584599,-76.3918,America/New_York,1331923537,1319563556
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Wichita,37.6936,-97.4804,America/Chicago,1331923537,1331922854
Mozilla/5.0,Windows NT 5.1,www.facebook.com,www.nasa.gov,Deerfield,43.149101,-71.256401,America/New_York,1331923538,1331749429
Mozilla/5.0,Macintosh,direct,www.nysdot.gov,White Plains,41.029099,-73.758003,America/New_York,1331923540,1319563556
Mozilla/5.0,Linux,t.co,www.montgomerycountymd.gov,Takoma Park,38.9827,-77.003998,America/New_York,1331923541,1331905432
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.whitehouse.gov,Chula Vista,32.6087,-116.936501,America/Los_Angeles,1331923544,1331840856
Mozilla/5.0,iPhone,twitter.com,www.whitehouse.gov,Dallas,32.809799,-96.799301,America/Chicago,1331923544,1331814239
Mozilla/5.0,Windows NT 6.1,roosterteeth.com,www.irs.gov,Ludwigshafen,49.481098,8.4353,Europe/Berlin,1331923543,1331742257
Mozilla/5.0,Windows NT 6.1,t.co,www.kingcounty.gov,Seattle,47.5951,-122.332603,America/Los_Angeles,1331923544,1330731297
Mozilla/5.0,Windows NT 5.1,roosterteeth.com,www.irs.gov,Reading,40.316002,-76.034599,America/New_York,1331923545,1331742257
Mozilla/5.0,Windows NT 6.1,hootsuite.com,www.kingcounty.gov,Snohomish,47.896,-122.049103,America/Los_Angeles,1331923545,1330731297
Mozilla/5.0,Windows,direct,www2.ed.gov,Columbus,40.0532,-83.022003,America/New_York,1331923546,1310487713
Mozilla/5.0,Windows NT 6.1,t.co,www.kingcounty.gov,Seattle,47.5951,-122.332603,America/Los_Angeles,1331923547,1330731297
Mozilla/5.0,Macintosh,t.co,www.whitehouse.gov,Santiago,-33.450001,-70.666702,Chile/Continental,1331923548,1331771533
Mozilla/5.0,Windows NT 6.1,www.skihood.com,forecast.weather.gov,Oregon City,45.3218,-122.523102,America/Los_Angeles,1331923548,1297583387
Mozilla/5.0,Windows NT 6.1,www.facebook.com,healthfinder.gov,Charlottesville,38.032902,-78.513702,America/New_York,1331923550,1331328857
Mozilla/5.0,Macintosh,direct,www.nysdot.gov,White Plains,41.029099,-73.758003,America/New_York,1331923549,1319563556
Mozilla/5.0,Windows NT 6.1,addins.wrex.com,www.crh.noaa.gov,Rockford,42.271099,-89.059303,America/Chicago,1331923555,1331915247
Mozilla/5.0,Windows NT 6.0,plus.url.google.com,www.nasa.gov,Fredericton,45.950001,-66.633301,America/Halifax,1331923561,1331922854
Mozilla/5.0,Macintosh,direct,www.nysdot.gov,White Plains,41.029099,-73.758003,America/New_York,1331923562,1319563556
Mozilla/4.0,Windows NT 6.1,direct,dnr.wi.gov,Madison,43.079601,-89.375801,America/Chicago,1331923566,1331922814
Mozilla/5.0,Macintosh,direct,www.nysdot.gov,Lafayette,30.1605,-92.033203,America/Chicago,1331923567,1319563556
Mozilla/5.0,Macintosh,direct,www.nysdot.gov,Orlando,28.5037,-81.330597,America/New_York,1331923568,1319563556
Mozilla/5.0,Macintosh,direct,www.nysdot.gov,Lafayette,30.1605,-92.033203,America/Chicago,1331923568,1319563556
Mozilla/5.0,Macintosh,plus.url.google.com,www.nasa.gov,Vancouver,49.25,-123.133301,America/Vancouver,1331923568,1331922854
